Entity,Code,Year,Mean male height (cm),Mean female height (cm)
Angola,AGO,1976,169.9425127,158.8819598
Angola,AGO,1977,169.9048441,158.809066
Angola,AGO,1978,169.8552831,158.7318257
Angola,AGO,1979,169.7942249,158.6507449
Angola,AGO,1980,169.721557,158.5683493
Angola,AGO,1981,169.6381431,158.4860528
Angola,AGO,1982,169.5437257,158.4053361
Angola,AGO,1983,169.4371074,158.3267809
Angola,AGO,1984,169.318901,158.2498602
Angola,AGO,1985,169.18836,158.1738175
Angola,AGO,1986,169.0455025,158.0977568
Angola,AGO,1987,168.8917837,158.0207781
Angola,AGO,1988,168.7288957,157.9421342
Angola,AGO,1989,168.55946,157.8627467
Angola,AGO,1990,168.3844385,157.7826916
Angola,AGO,1991,168.2065796,157.7032075
Angola,AGO,1992,168.0276195,157.6239499
Angola,AGO,1993,167.8480603,157.54439
Angola,AGO,1994,167.6688227,157.4644082
Angola,AGO,1995,167.4899227,157.3847897
Angola,AGO,1996,167.3107273,157.3052103
Antigua and Barbuda,ATG,1896,161.7119395,150.6060811
Antigua and Barbuda,ATG,1897,161.881215,150.7975476
Antigua and Barbuda,ATG,1898,162.0504734,150.9896249
Antigua and Barbuda,ATG,1899,162.2193553,151.1815825
Antigua and Barbuda,ATG,1900,162.3881866,151.3733676
Antigua and Barbuda,ATG,1901,162.557262,151.5648024
Antigua and Barbuda,ATG,1902,162.7264219,151.7557981
Antigua and Barbuda,ATG,1903,162.8956216,151.9460664
Antigua and Barbuda,ATG,1904,163.0647927,152.1348626
Antigua and Barbuda,ATG,1905,163.2337043,152.3226468
Antigua and Barbuda,ATG,1906,163.4026446,152.5091169
Antigua and Barbuda,ATG,1907,163.5721644,152.6945289
Antigua and Barbuda,ATG,1908,163.7429774,152.8791709
Antigua and Barbuda,ATG,1909,163.9140868,153.0628999
Antigua and Barbuda,ATG,1910,164.0866174,153.246441
Antigua and Barbuda,ATG,1911,164.2614597,153.4303157
Antigua and Barbuda,ATG,1912,164.4384015,153.6149464
Antigua and Barbuda,ATG,1913,164.6176998,153.8010879
Antigua and Barbuda,ATG,1914,164.7990455,153.9885126
Antigua and Barbuda,ATG,1915,164.9825191,154.1776386
Antigua and Barbuda,ATG,1916,165.1680939,154.3681936
Antigua and Barbuda,ATG,1917,165.3556442,154.5603071
Antigua and Barbuda,ATG,1918,165.5449824,154.7535161
Antigua and Barbuda,ATG,1919,165.7345082,154.9471288
Antigua and Barbuda,ATG,1920,165.9241293,155.1410016
Antigua and Barbuda,ATG,1921,166.1126917,155.3333875
Antigua and Barbuda,ATG,1922,166.29886,155.5237343
Antigua and Barbuda,ATG,1923,166.4819647,155.7111885
Antigua and Barbuda,ATG,1924,166.6619218,155.8951195
Antigua and Barbuda,ATG,1925,166.8401637,156.0769258
Antigua and Barbuda,ATG,1926,167.0166979,156.2563024
Antigua and Barbuda,ATG,1927,167.1926603,156.4338629
Antigua and Barbuda,ATG,1928,167.3677067,156.609184
Antigua and Barbuda,ATG,1929,167.541259,156.7823069
Antigua and Barbuda,ATG,1930,167.7125126,156.9522794
Antigua and Barbuda,ATG,1931,167.8798807,157.117921
Antigua and Barbuda,ATG,1932,168.0428443,157.2783608
Antigua and Barbuda,ATG,1933,168.2017339,157.4349789
Antigua and Barbuda,ATG,1934,168.3566693,157.5886457
Antigua and Barbuda,ATG,1935,168.5084397,157.7402303
Antigua and Barbuda,ATG,1936,168.6572568,157.8901332
Antigua and Barbuda,ATG,1937,168.8029918,158.0374276
Antigua and Barbuda,ATG,1938,168.9449174,158.1821602
Antigua and Barbuda,ATG,1939,169.0828168,158.3227589
Antigua and Barbuda,ATG,1940,169.2171709,158.4592065
Antigua and Barbuda,ATG,1941,169.3489208,158.5913922
Antigua and Barbuda,ATG,1942,169.4798009,158.7190659
Antigua and Barbuda,ATG,1943,169.6109204,158.844598
Antigua and Barbuda,ATG,1944,169.7424683,158.9677406
Antigua and Barbuda,ATG,1945,169.873571,159.0889752
Antigua and Barbuda,ATG,1946,170.0040664,159.2088266
Antigua and Barbuda,ATG,1947,170.1327531,159.3267542
Antigua and Barbuda,ATG,1948,170.2594582,159.442438
Antigua and Barbuda,ATG,1949,170.3837586,159.5553415
Antigua and Barbuda,ATG,1950,170.5045291,159.664718
Antigua and Barbuda,ATG,1951,170.6199925,159.770152
Antigua and Barbuda,ATG,1952,170.7300385,159.8704812
Antigua and Barbuda,ATG,1953,170.8347714,159.9654912
Antigua and Barbuda,ATG,1954,170.9348215,160.0550074
Antigua and Barbuda,ATG,1955,171.0312829,160.1396349
Antigua and Barbuda,ATG,1956,171.1243078,160.2194625
Antigua and Barbuda,ATG,1957,171.215985,160.2947715
Antigua and Barbuda,ATG,1958,171.307101,160.3663583
Antigua and Barbuda,ATG,1959,171.3973028,160.4338857
Antigua and Barbuda,ATG,1960,171.4876299,160.4972096
Antigua and Barbuda,ATG,1961,171.5769624,160.5563684
Antigua and Barbuda,ATG,1962,171.663582,160.6111025
Antigua and Barbuda,ATG,1963,171.745316,160.6601493
Antigua and Barbuda,ATG,1964,171.8203928,160.7020926
Antigua and Barbuda,ATG,1965,171.888931,160.7365579
Antigua and Barbuda,ATG,1966,171.9511479,160.7638801
Antigua and Barbuda,ATG,1967,172.0083035,160.7845826
Antigua and Barbuda,ATG,1968,172.0608971,160.7997056
Antigua and Barbuda,ATG,1969,172.1115064,160.8104687
Antigua and Barbuda,ATG,1970,172.1611527,160.8178121
Antigua and Barbuda,ATG,1971,172.2098186,160.8231901
Antigua and Barbuda,ATG,1972,172.257149,160.8273373
Antigua and Barbuda,ATG,1973,172.3025046,160.8305378
Antigua and Barbuda,ATG,1974,172.3443477,160.8338789
Antigua and Barbuda,ATG,1975,172.382362,160.8361003
Antigua and Barbuda,ATG,1976,172.4148716,160.8363311
Antigua and Barbuda,ATG,1977,172.4407368,160.8344148
Antigua and Barbuda,ATG,1978,172.4609811,160.8309237
Antigua and Barbuda,ATG,1979,172.475544,160.8264668
Antigua and Barbuda,ATG,1980,172.4867285,160.8224907
Antigua and Barbuda,ATG,1981,172.4957725,160.8194859
Antigua and Barbuda,ATG,1982,172.5036928,160.8175736
Antigua and Barbuda,ATG,1983,172.5103172,160.8167422
Antigua and Barbuda,ATG,1984,172.5166275,160.81605
Antigua and Barbuda,ATG,1985,172.5228219,160.8143763
Antigua and Barbuda,ATG,1986,172.5295634,160.8103456
Antigua and Barbuda,ATG,1987,172.5381747,160.8032319
Antigua and Barbuda,ATG,1988,172.5484157,160.7922093
Antigua and Barbuda,ATG,1989,172.5615023,160.778115
Antigua and Barbuda,ATG,1990,172.5775578,160.7615327
Antigua and Barbuda,ATG,1991,172.5966367,160.7435327
Antigua and Barbuda,ATG,1992,172.6180381,160.7253147
Antigua and Barbuda,ATG,1993,172.6406552,160.7069972
Antigua and Barbuda,ATG,1994,172.6630327,160.688833
Antigua and Barbuda,ATG,1995,172.6850575,160.6707761
Antigua and Barbuda,ATG,1996,172.7069903,160.6526419
Argentina,ARG,1896,162.3372683,150.5902533
Argentina,ARG,1897,162.4842397,150.7424146
Argentina,ARG,1898,162.6316052,150.894785
Argentina,ARG,1899,162.7791616,151.0468354
Argentina,ARG,1900,162.9267593,151.1987512
Argentina,ARG,1901,163.074704,151.3503969
Argentina,ARG,1902,163.2227898,151.5017905
Argentina,ARG,1903,163.371243,151.6523744
Argentina,ARG,1904,163.5187457,151.8019233
Argentina,ARG,1905,163.6661738,151.9502816
Argentina,ARG,1906,163.813514,152.0977553
Argentina,ARG,1907,163.9604494,152.2443817
Argentina,ARG,1908,164.1085083,152.3903246
Argentina,ARG,1909,164.2572743,152.5352203
Argentina,ARG,1910,164.4070407,152.6801182
Argentina,ARG,1911,164.5592209,152.8255857
Argentina,ARG,1912,164.7137227,152.972465
Argentina,ARG,1913,164.8707723,153.1210237
Argentina,ARG,1914,165.0300959,153.2715278
Argentina,ARG,1915,165.1918193,153.424102
Argentina,ARG,1916,165.3560249,153.5789543
Argentina,ARG,1917,165.5229227,153.7367682
Argentina,ARG,1918,165.6919712,153.8965285
Argentina,ARG,1919,165.8622035,154.0574637
Argentina,ARG,1920,166.0332692,154.2200214
Argentina,ARG,1921,166.2044027,154.3829596
Argentina,ARG,1922,166.3749556,154.5448777
Argentina,ARG,1923,166.5440738,154.704808
Argentina,ARG,1924,166.7124468,154.8629925
Argentina,ARG,1925,166.8819161,155.0203837
Argentina,ARG,1926,167.0528722,155.1764329
Argentina,ARG,1927,167.2266028,155.3319082
Argentina,ARG,1928,167.402401,155.4864662
Argentina,ARG,1929,167.5794444,155.6399701
Argentina,ARG,1930,167.7562284,155.7913135
Argentina,ARG,1931,167.9315069,155.938467
Argentina,ARG,1932,168.104531,156.0809831
Argentina,ARG,1933,168.2758382,156.2195907
Argentina,ARG,1934,168.4452655,156.3552694
Argentina,ARG,1935,168.6138449,156.4885211
Argentina,ARG,1936,168.7815573,156.6201038
Argentina,ARG,1937,168.9478219,156.7496871
Argentina,ARG,1938,169.1121629,156.8765758
Argentina,ARG,1939,169.2743571,156.9997781
Argentina,ARG,1940,169.4346744,157.1184882
Argentina,ARG,1941,169.5937314,157.2327022
Argentina,ARG,1942,169.7521438,157.3426777
Argentina,ARG,1943,169.9106828,157.4498849
Argentina,ARG,1944,170.0683839,157.5549247
Argentina,ARG,1945,170.2245776,157.6577028
Argentina,ARG,1946,170.3785348,157.7592172
Argentina,ARG,1947,170.5292393,157.8601719
Argentina,ARG,1948,170.6767137,157.960539
Argentina,ARG,1949,170.8194199,158.060342
Argentina,ARG,1950,170.9559516,158.1592133
Argentina,ARG,1951,171.0855324,158.2567318
Argentina,ARG,1952,171.2071173,158.3517914
Argentina,ARG,1953,171.3207348,158.4448988
Argentina,ARG,1954,171.427998,158.5353008
Argentina,ARG,1955,171.5292595,158.6241034
Argentina,ARG,1956,171.6252123,158.7109296
Argentina,ARG,1957,171.7187648,158.796256
Argentina,ARG,1958,171.8114726,158.8803224
Argentina,ARG,1959,171.9040239,158.9627506
Argentina,ARG,1960,171.9971549,159.0435944
Argentina,ARG,1961,172.0910912,159.1219723
Argentina,ARG,1962,172.1844978,159.1975013
Argentina,ARG,1963,172.2759908,159.2677712
Argentina,ARG,1964,172.3648053,159.3306722
Argentina,ARG,1965,172.4508141,159.3855225
Argentina,ARG,1966,172.5346699,159.4320162
Argentina,ARG,1967,172.6176569,159.4706937
Argentina,ARG,1968,172.7010882,159.5022088
Argentina,ARG,1969,172.7867664,159.527544
Argentina,ARG,1970,172.8760681,159.5469335
Argentina,ARG,1971,172.9684156,159.5622385
Argentina,ARG,1972,173.0638744,159.5740136
Argentina,ARG,1973,173.1609416,159.5827147
Argentina,ARG,1974,173.2574691,159.5881027
Argentina,ARG,1975,173.3517526,159.5890727
Argentina,ARG,1976,173.4419057,159.5847913
Argentina,ARG,1977,173.5261889,159.5755841
Argentina,ARG,1978,173.6046004,159.5620821
Argentina,ARG,1979,173.677181,159.5451514
Argentina,ARG,1980,173.7452466,159.5268374
Argentina,ARG,1981,173.8100463,159.5082305
Argentina,ARG,1982,173.8729394,159.4904188
Argentina,ARG,1983,173.9330646,159.4735178
Argentina,ARG,1984,173.9904028,159.457144
Argentina,ARG,1985,174.0450401,159.4406059
Argentina,ARG,1986,174.09778,159.4225892
Argentina,ARG,1987,174.1474837,159.402585
Argentina,ARG,1988,174.1953468,159.3795992
Argentina,ARG,1989,174.2433016,159.3546708
Argentina,ARG,1990,174.2919649,159.3283705
Argentina,ARG,1991,174.342935,159.3021905
Argentina,ARG,1992,174.3961483,159.2764879
Argentina,ARG,1993,174.450893,159.251875
Argentina,ARG,1994,174.505923,159.2273814
Argentina,ARG,1995,174.5608744,159.2032398
Argentina,ARG,1996,174.6157252,159.1792058
Armenia,ARM,1896,161.8522126,149.6315239
Armenia,ARM,1897,162.0144701,149.7829861
Armenia,ARM,1898,162.1766726,149.9347001
Armenia,ARM,1899,162.3392474,150.0867504
Armenia,ARM,1900,162.5023375,150.2388441
Armenia,ARM,1901,162.665477,150.3905168
Armenia,ARM,1902,162.8294113,150.5415196
Armenia,ARM,1903,162.9937753,150.6916386
Armenia,ARM,1904,163.1580703,150.8407217
Armenia,ARM,1905,163.3224296,150.9891349
Armenia,ARM,1906,163.4867862,151.136847
Armenia,ARM,1907,163.6512785,151.2835018
Armenia,ARM,1908,163.8165654,151.429471
Armenia,ARM,1909,163.9826701,151.5745841
Armenia,ARM,1910,164.1502542,151.7198883
Armenia,ARM,1911,164.3197876,151.8654336
Armenia,ARM,1912,164.4922599,152.0117134
Armenia,ARM,1913,164.6667341,152.1588849
Armenia,ARM,1914,164.8424837,152.3070509
Armenia,ARM,1915,165.0203914,152.4563741
Armenia,ARM,1916,165.2000218,152.6066508
Armenia,ARM,1917,165.3815717,152.7582245
Armenia,ARM,1918,165.5650793,152.9105848
Armenia,ARM,1919,165.7486736,153.0629819
Armenia,ARM,1920,165.9315163,153.2154884
Armenia,ARM,1921,166.1127394,153.3670551
Armenia,ARM,1922,166.2911634,153.5175206
Armenia,ARM,1923,166.4662832,153.6663303
Armenia,ARM,1924,166.6375115,153.8135805
Armenia,ARM,1925,166.8058916,153.9601476
Armenia,ARM,1926,166.9711204,154.1060734
Armenia,ARM,1927,167.1350541,154.2515661
Armenia,ARM,1928,167.2981222,154.396735
Armenia,ARM,1929,167.4603345,154.5415913
Armenia,ARM,1930,167.6211538,154.6861625
Armenia,ARM,1931,167.7797189,154.8294429
Armenia,ARM,1932,167.9356419,154.971842
Armenia,ARM,1933,168.0893778,155.113483
Armenia,ARM,1934,168.2409665,155.2550414
Armenia,ARM,1935,168.3905186,155.396395
Armenia,ARM,1936,168.5376079,155.5371261
Armenia,ARM,1937,168.6814336,155.6762599
Armenia,ARM,1938,168.8223107,155.8133857
Armenia,ARM,1939,168.9600651,155.9476077
Armenia,ARM,1940,169.0948573,156.0782038
Armenia,ARM,1941,169.227226,156.2050474
Armenia,ARM,1942,169.3584957,156.3280487
Armenia,ARM,1943,169.4898395,156.4485822
Armenia,ARM,1944,169.6201828,156.566716
Armenia,ARM,1945,169.7496481,156.683067
Armenia,ARM,1946,169.8783045,156.7971893
Armenia,ARM,1947,170.0048007,156.9089676
Armenia,ARM,1948,170.1295228,157.0176734
Armenia,ARM,1949,170.2516973,157.1227654
Armenia,ARM,1950,170.3704708,157.2245043
Armenia,ARM,1951,170.4849711,157.3227146
Armenia,ARM,1952,170.5950106,157.4164435
Armenia,ARM,1953,170.7015909,157.5063444
Armenia,ARM,1954,170.8050625,157.5918001
Armenia,ARM,1955,170.9054144,157.6733595
Armenia,ARM,1956,171.0028184,157.7504927
Armenia,ARM,1957,171.0982938,157.8237754
Armenia,ARM,1958,171.1927431,157.8942489
Armenia,ARM,1959,171.2866307,157.9614715
Armenia,ARM,1960,171.3799878,158.0263677
Armenia,ARM,1961,171.472504,158.088504
Armenia,ARM,1962,171.5621126,158.1468
Armenia,ARM,1963,171.6475752,158.2006255
Armenia,ARM,1964,171.7276217,158.2489872
Armenia,ARM,1965,171.8030129,158.2910639
Armenia,ARM,1966,171.8751673,158.3273696
Armenia,ARM,1967,171.9445714,158.3589291
Armenia,ARM,1968,172.0120271,158.3855873
Armenia,ARM,1969,172.0794869,158.407096
Armenia,ARM,1970,172.146728,158.4238844
Armenia,ARM,1971,172.2132328,158.4364164
Armenia,ARM,1972,172.2777596,158.4452806
Armenia,ARM,1973,172.3401335,158.4513491
Armenia,ARM,1974,172.3988253,158.45577
Armenia,ARM,1975,172.4518934,158.4579862
Armenia,ARM,1976,172.4975252,158.4576223
Armenia,ARM,1977,172.5326372,158.4540362
Armenia,ARM,1978,172.5566751,158.4474878
Armenia,ARM,1979,172.5706611,158.4383763
Armenia,ARM,1980,172.5759139,158.4284991
Armenia,ARM,1981,172.5741839,158.4184193
Armenia,ARM,1982,172.5659482,158.4090569
Armenia,ARM,1983,172.5512453,158.4002813
Armenia,ARM,1984,172.5305228,158.3915503
Armenia,ARM,1985,172.5031164,158.3816733
Armenia,ARM,1986,172.4696677,158.3692988
Armenia,ARM,1987,172.4306613,158.3542815
Armenia,ARM,1988,172.3878061,158.3354877
Armenia,ARM,1989,172.3421108,158.3129855
Armenia,ARM,1990,172.2938985,158.2862582
Armenia,ARM,1991,172.2449727,158.256947
Armenia,ARM,1992,172.196104,158.2255519
Armenia,ARM,1993,172.1467101,158.1927664
Armenia,ARM,1994,172.0968316,158.1586558
Armenia,ARM,1995,172.0467921,158.1239654
Armenia,ARM,1996,171.9966462,158.0892096
Australia,AUS,1896,168.9472939,155.4920883
Australia,AUS,1897,169.0328593,155.6343349
Australia,AUS,1898,169.1185222,155.7769367
Australia,AUS,1899,169.2045264,155.9194797
Australia,AUS,1900,169.2904185,156.0623087
Australia,AUS,1901,169.3765953,156.2051326
Australia,AUS,1902,169.4641023,156.3480056
Australia,AUS,1903,169.5520656,156.4908562
Australia,AUS,1904,169.640145,156.6332103
Australia,AUS,1905,169.7285307,156.7753118
Australia,AUS,1906,169.8165091,156.9174815
Australia,AUS,1907,169.9050999,157.0602637
Australia,AUS,1908,169.9962715,157.2037095
Australia,AUS,1909,170.0907349,157.3480292
Australia,AUS,1910,170.1894118,157.4949263
Australia,AUS,1911,170.2945415,157.6457427
Australia,AUS,1912,170.4077812,157.801234
Australia,AUS,1913,170.5286539,157.9614561
Australia,AUS,1914,170.6566677,158.1258398
Australia,AUS,1915,170.790441,158.2936998
Australia,AUS,1916,170.9283267,158.4637424
Australia,AUS,1917,171.0694543,158.634794
Australia,AUS,1918,171.2128616,158.8051208
Australia,AUS,1919,171.3563992,158.9728411
Australia,AUS,1920,171.5006563,159.1383178
Australia,AUS,1921,171.6455789,159.3012052
Australia,AUS,1922,171.7908086,159.4617623
Australia,AUS,1923,171.9359045,159.6197627
Australia,AUS,1924,172.0820376,159.7757499
Australia,AUS,1925,172.2313221,159.9326449
Australia,AUS,1926,172.3843377,160.0910214
Australia,AUS,1927,172.5426792,160.2509982
Australia,AUS,1928,172.7057863,160.4130465
Australia,AUS,1929,172.8719035,160.5772984
Australia,AUS,1930,173.0398567,160.7422929
Australia,AUS,1931,173.2082461,160.9048341
Australia,AUS,1932,173.374461,161.063397
Australia,AUS,1933,173.5387049,161.2188088
Australia,AUS,1934,173.7027936,161.3714146
Australia,AUS,1935,173.866681,161.5216389
Australia,AUS,1936,174.0297493,161.6689513
Australia,AUS,1937,174.192111,161.8124254
Australia,AUS,1938,174.3539293,161.9502758
Australia,AUS,1939,174.5129535,162.080405
Australia,AUS,1940,174.6674977,162.2003753
Australia,AUS,1941,174.8167722,162.308621
Australia,AUS,1942,174.9614897,162.4054376
Australia,AUS,1943,175.10259,162.4924966
Australia,AUS,1944,175.239209,162.5712985
Australia,AUS,1945,175.3708461,162.6434926
Australia,AUS,1946,175.4980309,162.7117023
Australia,AUS,1947,175.6201,162.7768281
Australia,AUS,1948,175.7381605,162.8398731
Australia,AUS,1949,175.8520652,162.9025717
Australia,AUS,1950,175.9621591,162.9669158
Australia,AUS,1951,176.0679658,163.0337838
Australia,AUS,1952,176.1701567,163.1032805
Australia,AUS,1953,176.2719425,163.1770812
Australia,AUS,1954,176.3726589,163.2554178
Australia,AUS,1955,176.4720336,163.3380199
Australia,AUS,1956,176.5697419,163.4236156
Australia,AUS,1957,176.6673964,163.5133419
Australia,AUS,1958,176.7660122,163.6067132
Australia,AUS,1959,176.8663683,163.7027585
Australia,AUS,1960,176.9698173,163.8018033
Australia,AUS,1961,177.0767653,163.9031112
Australia,AUS,1962,177.1869093,164.0052768
Australia,AUS,1963,177.2992649,164.1059917
Australia,AUS,1964,177.410986,164.2021293
Australia,AUS,1965,177.5219773,164.2917971
Australia,AUS,1966,177.6315694,164.3738693
Australia,AUS,1967,177.7402072,164.4494344
Australia,AUS,1968,177.848228,164.518843
Australia,AUS,1969,177.956658,164.5838413
Australia,AUS,1970,178.0647404,164.6445413
Australia,AUS,1971,178.171093,164.7018088
Australia,AUS,1972,178.2758431,164.756502
Australia,AUS,1973,178.3780816,164.8085545
Australia,AUS,1974,178.4752338,164.8577424
Australia,AUS,1975,178.5658501,164.9031268
Australia,AUS,1976,178.648818,164.9445997
Australia,AUS,1977,178.7233729,164.9819702
Australia,AUS,1978,178.7890224,165.0155669
Australia,AUS,1979,178.8462471,165.0466289
Australia,AUS,1980,178.8966817,165.0783461
Australia,AUS,1981,178.9423427,165.1121049
Australia,AUS,1982,178.9839317,165.1496921
Australia,AUS,1983,179.0205834,165.1927722
Australia,AUS,1984,179.0519456,165.2402004
Australia,AUS,1985,179.0775723,165.2902104
Australia,AUS,1986,179.0977845,165.3418188
Australia,AUS,1987,179.1133698,165.3940968
Australia,AUS,1988,179.1256117,165.4456725
Australia,AUS,1989,179.1366608,165.4969513
Australia,AUS,1990,179.1461312,165.5475593
Australia,AUS,1991,179.155356,165.5989015
Australia,AUS,1992,179.1650193,165.6508507
Australia,AUS,1993,179.1749856,165.7030843
Australia,AUS,1994,179.1848577,165.7547884
Australia,AUS,1995,179.1948569,165.8063818
Australia,AUS,1996,179.2046477,165.8581773
Austria,AUT,1896,168.0259131,157.5529094
Austria,AUT,1897,168.1631727,157.6698096
Austria,AUT,1898,168.3005384,157.7868538
Austria,AUT,1899,168.438014,157.9038708
Austria,AUT,1900,168.5751477,158.021106
Austria,AUT,1901,168.712516,158.1384551
Austria,AUT,1902,168.850642,158.2559738
Austria,AUT,1903,168.9889796,158.3725888
Austria,AUT,1904,169.1274203,158.4880325
Austria,AUT,1905,169.26611,158.6029272
Austria,AUT,1906,169.4041225,158.7175308
Austria,AUT,1907,169.5426259,158.8319814
Austria,AUT,1908,169.6826497,158.9463937
Austria,AUT,1909,169.8247019,159.0612413
Austria,AUT,1910,169.9698909,159.1782603
Austria,AUT,1911,170.1198542,159.299327
Austria,AUT,1912,170.274784,159.4255042
Austria,AUT,1913,170.434075,159.556721
Austria,AUT,1914,170.5970126,159.6930222
Austria,AUT,1915,170.7621007,159.8338595
Austria,AUT,1916,170.9274155,159.9773057
Austria,AUT,1917,171.0914304,160.1223832
Austria,AUT,1918,171.2527572,160.2672198
Austria,AUT,1919,171.4101431,160.4100803
Austria,AUT,1920,171.5635831,160.5503762
Austria,AUT,1921,171.7132428,160.6881788
Austria,AUT,1922,171.8578725,160.8231661
Austria,AUT,1923,171.9970137,160.9542815
